posid;ordid;artid;quantity;totalprice
1033;411;100007;10;6984.00
1034;411;200004;13;5044.00
1035;412;500201;2;80.00
1036;412;500006;11;440.00
1037;413;100013;9;6547.50
1038;413;100016;14;9777.60
1039;414;200004;9;3492.00
1040;414;500009;5;27.50
1041;415;300021;10;3395.00
1042;415;500004;13;78.00
1043;416;100014;10;6790.00
1044;416;500204;11;165.00
1045;417;200013;4;1629.60
1046;417;100016;10;6984.00
1047;418;500028;5;500.00
1048;418;100003;1;700.00
1049;419;100003;6;4074.00
1050;419;500202;8;160.00
1051;419;500012;2;8.60
1052;420;500005;6;48.00
1053;420;200012;5;2037.00
1054;420;100013;6;4365.00
1055;421;500003;1;7.00
1056;421;100031;6;2328.00
1057;421;100015;14;10456.60
1058;421;100014;9;6111.00
1059;422;100017;14;10456.60
1060;422;200003;4;1552.00
1061;423;200021;13;4791.80
1062;423;500008;1;94.00
1063;424;300011;12;4539.60
1064;424;500011;1;4.00
1065;424;500009;12;66.00
1066;425;100005;6;4190.40
1067;425;100018;2;1396.80
1068;426;100011;5;3637.50
1069;426;200021;11;4054.60
1070;426;100015;7;5228.30
1071;427;100002;3;1891.50
1072;428;200003;3;1164.00
1073;428;500103;14;700.00
1074;428;500028;3;300.00
1075;428;200001;1;400.00
1076;429;100001;12;8148.00
1077;429;200002;1;400.00
1078;429;500028;12;1164.00
1079;430;200002;9;3492.00
1080;430;500014;7;84.00
1081;430;200013;8;3259.20
1082;431;500001;8;60.00
1083;431;500009;4;22.00
1084;431;100018;8;5587.20
1085;432;500106;8;240.00
1086;432;200032;7;1493.80
1087;432;200003;3;1164.00
1088;432;500011;5;20.00
1089;432;500015;6;48.00
1090;432;500010;2;80.00
1091;432;500002;13;650.00
1092;432;100008;7;4549.30
1093;432;500001;9;67.50
1094;433;100032;5;1940.00
1095;433;500201;4;160.00
1096;433;100016;14;9777.60
1097;434;100016;9;6285.60
1098;434;500002;7;350.00
1099;434;100032;7;2716.00
1100;434;100002;3;1891.50
1101;434;100023;8;5432.00
1102;435;100018;3;2095.20
1103;436;500105;8;560.00
1104;436;200032;3;660.00
1105;437;100011;13;9457.50
1106;437;100017;1;770.00
1107;438;400001;2;140.00
1108;439;100018;14;9777.60
1109;439;100017;5;3734.50
1110;439;100002;5;3152.50
1111;440;100011;12;8730.00
1112;441;100032;4;1552.00
1113;441;300012;12;4539.60
1114;441;200031;6;1280.40
1115;442;100018;11;7682.40
1116;442;100031;1;400.00
1117;442;200023;11;4054.60
1118;442;100008;6;3899.40
1119;443;500105;6;420.00
1120;444;100021;10;6790.00
1121;444;400003;10;600.00
1122;444;500015;13;104.00
1123;445;200031;2;440.00
1124;445;200014;4;1629.60
1125;445;200002;14;5432.00
1126;445;400003;8;480.00
1127;445;500009;2;11.00
1128;445;500015;5;40.00
1129;446;500002;8;400.00
1130;447;400003;8;480.00
1131;447;500102;2;100.00
1132;447;500004;10;60.00
1133;448;100007;9;6285.60
1134;448;500202;9;180.00
1135;448;500004;2;12.00
1136;449;100013;2;1455.00
1137;449;100014;3;2037.00
1138;450;500104;9;540.00
1139;450;200013;2;840.00
1140;451;500003;5;35.00
1141;451;500006;13;520.00
1142;452;100013;3;2182.50
1143;452;500301;11;88.00
1144;453;100013;9;6547.50
1145;453;200003;9;3492.00
1146;453;500203;3;105.00
1147;454;200013;1;420.00
1148;455;500009;5;27.50
1149;455;300002;11;3947.90
1150;455;500202;7;140.00
1151;456;100032;14;5432.00
1152;456;500004;13;78.00
1153;457;200023;11;4054.60
1154;458;100032;13;5044.00
1155;458;500302;10;80.00
1156;459;500105;10;700.00
1157;459;100021;10;6790.00
1158;460;400001;3;210.00
1159;460;500201;8;320.00
1160;460;300012;11;4161.30
1161;461;500005;7;56.00
1162;461;100023;3;2037.00
1163;461;200011;10;4074.00
1164;462;500202;12;240.00
1165;462;500301;3;24.00
1166;463;200013;1;420.00
1167;464;500302;5;40.00
1168;464;500002;11;550.00
1169;465;100011;5;3637.50
1170;465;100008;1;670.00
1171;466;100023;2;1358.00
1172;466;500302;8;64.00
1173;466;200004;14;5432.00
1174;467;200032;3;660.00
1175;467;200014;6;2444.40
1176;468;100006;10;6499.00
1177;468;500009;9;49.50
1178;468;500015;6;48.00
1179;468;300012;14;5296.20
1180;469;200001;4;1552.00
1181;469;200014;14;5703.60
1182;469;300001;12;4306.80
1183;470;300021;14;4753.00
1184;470;500003;4;28.00
1185;471;100023;6;4074.00
1186;471;500011;11;44.00
1187;471;300002;8;2871.20
1188;471;100012;11;7469.00
1189;472;500203;11;385.00
1190;473;500002;1;50.00
1191;473;300011;2;780.00
1192;474;200013;13;5296.20
1193;474;100015;3;2240.70
1194;474;500005;14;112.00
1195;475;100008;11;7148.90
1196;476;100001;11;7469.00
1197;477;100003;6;4074.00
1198;478;200022;14;5160.40
1199;478;400001;9;630.00
1200;479;100002;1;650.00
1201;479;100008;12;7798.80
1202;480;500202;5;100.00
1203;480;100014;6;4074.00
1204;481;500302;2;16.00
1205;481;100012;3;2037.00
1206;481;100008;11;7148.90
1207;482;100008;14;9098.60
1208;482;100022;1;700.00
1209;482;300031;9;1746.00
1210;482;200022;11;4054.60
1211;483;500009;6;33.00
1212;484;200031;11;2347.40
1213;484;300001;3;1076.70
1214;484;200022;8;2948.80
1215;485;400003;6;360.00
1216;486;100012;11;7469.00
1217;486;200002;2;800.00
1218;486;500008;9;846.00
1219;487;300012;9;3404.70
1220;488;500007;5;100.00
1221;488;500002;1;50.00
1222;488;500013;2;60.00
1223;489;500011;6;24.00
1224;490;500001;9;67.50
1225;490;100003;4;2716.00
1226;491;500106;12;360.00
1227;491;100013;3;2182.50
1228;491;200014;5;2037.00
1229;492;400003;4;240.00
1230;492;100004;4;2522.00
1231;492;100015;8;5975.20
1232;492;500007;5;100.00
1233;493;200003;11;4268.00
1234;493;200032;9;1920.60
1235;494;100012;6;4074.00
1236;494;300002;12;4306.80
1237;494;400001;8;560.00
1238;494;100007;7;4888.80
1239;494;500204;13;195.00
1240;494;100016;14;9777.60
1241;494;200004;2;800.00
1242;495;100018;11;7682.40
1243;495;200021;9;3317.40
1244;496;500014;2;24.00
1245;497;100021;9;6111.00
1246;498;500012;6;25.80
1247;499;500204;10;150.00
1248;499;500202;4;80.00
1249;499;500301;9;72.00
1250;500;100017;6;4481.40
1251;501;100004;4;2522.00
1252;502;500028;13;1261.00
1253;502;200032;1;220.00
1254;503;100022;12;8148.00
1255;504;100005;7;4888.80
1256;505;100014;11;7469.00
1257;506;200031;8;1707.20
1258;506;500015;14;112.00
1259;507;500012;14;60.20
1260;508;200002;11;4268.00
1261;508;100018;2;1396.80
1262;508;200012;1;420.00
1263;509;500001;10;75.00
1264;509;500103;10;500.00
1265;509;500012;9;38.70
1266;509;100015;13;9709.70
1267;510;500014;13;156.00
1268;510;500301;8;64.00
1269;511;100005;1;720.00
1270;511;100023;5;3395.00
1271;511;200012;13;5296.20
1272;511;100032;1;400.00
1273;512;100003;10;6790.00
1274;513;400002;13;975.00
1275;513;500002;12;600.00
1276;513;500104;3;180.00
1277;514;500006;6;240.00
1278;514;100017;5;3734.50
1279;515;100021;6;4074.00
1280;515;100031;10;3880.00
1281;515;200013;14;5703.60
1282;516;100003;9;6111.00
1283;517;100014;14;9506.00
1284;517;200023;14;5160.40
1285;517;500011;1;4.00
1286;518;500105;2;140.00
1287;518;200004;6;2328.00
1288;518;500012;12;51.60
1289;518;100008;2;1299.80
1290;518;500014;5;60.00
1291;518;500201;6;240.00
1292;519;300002;12;4306.80
1293;519;300001;12;4306.80
1294;520;300021;12;4074.00
1295;520;300001;3;1076.70
1296;520;400001;10;700.00
1297;521;500103;4;200.00
1298;521;500105;7;490.00
1299;521;200001;1;400.00
1300;521;200023;7;2580.20
1301;521;100017;9;6722.10
1302;521;500203;12;420.00
1303;521;100031;2;800.00
1304;522;400001;9;630.00
1305;522;500202;3;60.00
1306;522;100014;5;3395.00
1307;523;300002;5;1794.50
1308;524;200011;14;5703.60
1309;525;200003;3;1164.00
1310;525;500106;7;210.00
1311;526;100007;8;5587.20
1312;527;500009;6;33.00
1313;528;500015;2;16.00
1314;528;500106;14;420.00
1315;529;500301;8;64.00
1316;530;400002;4;300.00
1317;530;300002;12;4306.80
1318;530;500004;12;72.00
1319;530;500013;3;90.00
1320;530;300012;13;4917.90
1321;531;500003;9;63.00
1322;531;500012;11;47.30
1323;532;100016;14;9777.60
1324;532;200014;11;4481.40
1325;532;200021;10;3686.00
1326;532;300011;8;3026.40
1327;533;500007;10;200.00
1328;534;500103;6;300.00
1329;535;300011;10;3783.00
1330;536;500010;2;80.00
1331;536;500201;6;240.00
1332;536;500001;11;82.50
1333;536;200002;9;3492.00
1334;537;200002;9;3492.00
1335;537;500203;7;245.00
1336;537;500012;10;43.00
1337;537;500104;1;60.00
1338;538;200001;4;1552.00
1339;538;100006;14;9098.60
1340;538;200032;6;1280.40
1341;539;500002;12;600.00
1342;539;500302;12;96.00
1343;539;500014;3;36.00
1344;539;500005;6;48.00
1345;540;100002;1;650.00
1346;541;500106;14;420.00
1347;541;100007;5;3492.00
1348;542;500028;4;400.00
1349;542;100001;13;8827.00
1350;543;200012;6;2444.40
1351;543;100001;6;4074.00
1352;544;200022;8;2948.80
1353;544;200031;14;2987.60
1354;544;300012;5;1891.50
1355;545;100015;13;9709.70
1356;545;500007;3;60.00
1357;546;500104;8;480.00
1358;546;500203;3;105.00
1359;547;100003;9;6111.00
1360;548;200031;4;880.00
1361;548;200022;11;4054.60
1362;548;100014;12;8148.00
1363;549;500015;5;40.00
1364;549;500011;14;56.00
1365;549;400001;13;910.00
1366;549;500007;2;40.00
1367;550;100031;3;1164.00
1368;550;500010;14;560.00
1369;550;500002;1;50.00
1370;550;200021;4;1474.40
1371;551;500013;10;300.00
1372;552;500002;14;700.00
1373;553;500028;8;800.00
1374;553;500011;10;40.00
1375;553;300031;8;1552.00
1376;554;200012;1;420.00
1377;554;100018;6;4190.40
1378;555;500005;13;104.00
1379;555;400003;5;300.00
1380;556;100017;12;8962.80
1381;556;100006;11;7148.90
1382;556;500102;9;450.00
1383;557;100023;1;700.00
1384;557;500011;8;32.00
1385;557;500204;12;180.00
1386;558;200022;1;380.00
1387;558;500009;12;66.00
1388;559;100007;12;8380.80
1389;559;200012;3;1222.20
1390;560;400002;5;375.00
1391;561;400002;4;300.00
1392;561;200001;12;4656.00
1393;561;100017;3;2240.70
1394;562;200013;2;840.00
1395;562;400002;4;300.00
1396;562;200003;11;4268.00
1397;563;500009;6;33.00
1398;563;500002;14;700.00
1399;564;400001;6;420.00
1400;564;500014;4;48.00
1401;565;500010;13;520.00
1402;565;500202;5;100.00
1403;565;100001;4;2716.00
1404;565;100005;3;2095.20
1405;565;500014;4;48.00
1406;566;500001;14;105.00
1407;566;200004;12;4656.00
1408;566;400002;8;600.00
1409;567;500004;10;60.00
1410;568;300002;4;1435.60
1411;569;500106;4;120.00
1412;569;100001;14;9506.00
1413;569;100014;10;6790.00
1414;569;500003;1;7.00
1415;570;400001;10;700.00
1416;570;500010;4;160.00
1417;571;100013;3;2182.50
1418;571;200031;12;2560.80
1419;571;200012;13;5296.20
1420;572;200004;1;400.00
1421;572;200021;5;1843.00
1422;572;100022;9;6111.00
1423;573;500028;6;600.00
1424;574;500301;12;96.00
1425;574;500015;9;72.00
1426;574;500002;6;300.00
1427;575;200002;2;800.00
1428;576;100001;1;700.00
1429;576;200003;6;2328.00
1430;576;500302;11;88.00
1431;576;300012;2;780.00
1432;577;100031;7;2716.00
1433;577;200004;11;4268.00
1434;577;500102;14;700.00
1435;578;200011;14;5703.60
1436;578;300021;1;350.00
1437;578;500008;7;658.00
1438;579;200023;7;2580.20
1439;579;200021;11;4054.60
1440;579;100008;10;6499.00
1441;579;500013;14;420.00
1442;580;500011;10;40.00
1443;580;500302;3;24.00
1444;580;100031;12;4656.00
1445;581;100006;8;5199.20
1446;582;100007;11;7682.40
1447;582;500014;5;60.00
1448;582;500011;10;40.00
1449;583;100021;4;2716.00
1450;583;200013;4;1629.60
1451;583;100007;14;9777.60
1452;584;200013;8;3259.20
1453;584;100015;2;1493.80
1454;584;200002;10;3880.00
1455;584;500007;8;160.00
1456;585;300002;7;2512.30
1457;586;500104;6;360.00
1458;586;100023;1;700.00
1459;587;300021;13;4413.50
1460;587;400001;2;140.00
1461;588;100032;6;2328.00
1462;588;500028;6;600.00
1463;588;500301;13;104.00
1464;589;100001;10;6790.00
1465;589;100015;9;6722.10
1466;590;500012;8;34.40
1467;590;500204;3;45.00
1468;591;500002;11;550.00
1469;591;100021;5;3395.00
1470;591;100016;8;5587.20
1471;592;100012;11;7469.00
1472;592;500105;3;210.00
1473;593;200021;3;1105.80
1474;593;100004;4;2522.00
1475;593;500013;5;150.00
1476;593;100002;12;7566.00
1477;593;300012;6;2269.80
1478;594;200014;2;840.00
1479;594;500106;10;300.00
1480;594;100015;11;8215.90
1481;594;100018;8;5587.20
1482;595;500010;3;120.00
1483;596;100007;7;4888.80
1484;596;500006;7;280.00
1485;596;300002;3;1076.70
1486;596;100011;1;750.00
1487;596;500007;9;180.00
1488;597;100032;10;3880.00
1489;597;100022;2;1358.00
1490;597;200021;5;1843.00
1491;597;500007;14;280.00
1492;598;100016;5;3492.00
1493;598;300011;13;4917.90
1494;599;500001;12;90.00
1495;599;100013;14;10185.00
1496;599;200021;8;2948.80
1497;599;500103;10;500.00
1498;600;500007;5;100.00
1499;600;500203;10;350.00
1500;600;100004;5;3152.50
1501;601;100021;10;6790.00
1502;601;100018;8;5587.20
1503;602;200003;1;400.00
1504;602;200022;8;2948.80
1505;603;500012;10;43.00
1506;603;300001;1;370.00
1507;604;200031;6;1280.40
1508;604;200012;2;840.00
1509;604;500103;1;50.00
1510;604;500201;7;280.00
1511;604;200002;11;4268.00
1512;605;200004;2;800.00
1513;605;100031;12;4656.00
1514;605;300011;12;4539.60
1515;605;500010;4;160.00
1516;606;500105;14;980.00
1517;606;500203;13;455.00
1518;606;100003;9;6111.00
1519;606;100007;12;8380.80
1520;607;100022;13;8827.00
1521;608;100021;4;2716.00
1522;608;500004;8;48.00
1523;608;500201;9;360.00
1524;609;100002;14;8827.00
1525;609;500013;13;390.00
1526;609;100023;11;7469.00
1527;610;300002;1;370.00
1528;610;100004;10;6305.00
1529;611;100014;4;2716.00
1530;611;200014;4;1629.60
1531;611;200022;3;1105.80
1532;611;100007;1;720.00
1533;611;200023;6;2211.60
1534;612;500011;14;56.00
1535;612;400002;1;75.00
1536;612;100013;2;1455.00
1537;613;300031;6;1164.00
1538;613;500102;1;50.00
1539;614;500015;3;24.00
1540;614;300021;2;700.00
1541;615;500104;4;240.00
1542;615;100016;11;7682.40
1543;616;100003;8;5432.00
1544;616;500102;12;600.00
1545;617;500202;1;20.00
1546;617;100012;10;6790.00
1547;618;500102;8;400.00
1548;618;100013;7;5092.50
1549;618;500106;2;60.00
1550;619;500010;14;560.00
1551;619;100023;13;8827.00
1552;619;500028;14;1358.00
1553;620;100021;11;7469.00
1554;620;500102;1;50.00
1555;620;200014;9;3666.60
1556;621;500010;7;280.00
1557;621;500202;9;180.00
1558;621;400001;4;280.00
1559;622;500002;10;500.00
1560;622;200012;5;2037.00
1561;622;500005;1;8.00
1562;623;400003;2;120.00
1563;624;300012;12;4539.60
1564;624;100032;14;5432.00
1565;624;100011;8;5820.00
1566;624;200002;2;800.00
1567;624;400001;1;70.00
1568;625;500012;3;12.90
1569;625;100018;5;3492.00
1570;625;100017;2;1493.80
1571;625;300011;4;1513.20
1572;625;500102;3;150.00
1573;626;500004;6;36.00
1574;626;500014;3;36.00
1575;626;500104;13;780.00
1576;626;300001;11;3947.90
1577;627;500001;1;7.50
1578;627;100012;12;8148.00
1579;627;300031;12;2328.00
1580;628;500010;2;80.00
1581;628;100032;5;1940.00
1582;629;200003;7;2716.00
1583;629;200004;12;4656.00
1584;629;300001;8;2871.20
1585;629;100032;8;3104.00
1586;630;100015;2;1493.80
1587;630;100002;10;6305.00
1588;631;100008;11;7148.90
1589;631;100012;6;4074.00
1590;631;500028;13;1261.00
1591;632;100001;10;6790.00
1592;633;100023;14;9506.00
1593;633;200002;13;5044.00
1594;634;400002;2;150.00
1595;635;100004;14;8827.00
1596;635;500002;3;150.00
1597;635;100006;1;670.00
1598;636;100016;9;6285.60
1599;636;500302;13;104.00
1600;636;200003;6;2328.00
1601;637;100017;10;7469.00
1602;638;200031;11;2347.40
1603;638;100007;8;5587.20
1604;638;500010;3;120.00
1605;639;100017;7;5228.30
1606;639;100006;10;6499.00
1607;640;500004;8;48.00
1608;640;500011;8;32.00
1609;641;100003;4;2716.00
1610;642;500009;7;38.50
1611;642;500004;11;66.00
1612;642;200012;4;1629.60
1613;643;300011;12;4539.60
1614;643;500203;11;385.00
1615;643;200012;5;2037.00
1616;643;100003;1;700.00
1617;643;500106;14;420.00
1618;643;500015;1;8.00
1619;644;500015;6;48.00
1620;644;100021;9;6111.00
1621;645;100003;14;9506.00
1622;646;300012;12;4539.60
1623;646;300021;12;4074.00
1624;647;200031;6;1280.40
1625;648;500005;13;104.00
1626;648;500003;4;28.00
1627;649;200004;4;1552.00
1628;649;200021;2;760.00
1629;650;100013;6;4365.00
1630;650;100007;1;720.00
1631;651;300012;8;3026.40
1632;651;500204;11;165.00
1633;652;500202;10;200.00
1634;653;500003;13;91.00
1635;653;100011;14;10185.00
1636;653;200013;9;3666.60
1637;654;500202;13;260.00
1638;654;500013;11;330.00
1639;654;100023;12;8148.00
1640;654;400003;1;60.00
1641;655;500201;10;400.00
1642;655;500009;5;27.50
1643;656;500103;7;350.00
1644;656;200011;2;840.00
1645;656;100016;5;3492.00
1646;657;300002;3;1076.70
1647;657;100015;8;5975.20
1648;658;300001;8;2871.20
1649;658;500204;3;45.00
1650;659;500002;5;250.00
1651;659;200021;8;2948.80
1652;660;300002;12;4306.80
1653;660;300001;5;1794.50
1654;660;300031;5;970.00
1655;660;500104;7;420.00
1656;661;100031;3;1164.00
1657;661;500302;3;24.00
1658;662;500028;5;500.00
1659;662;100007;9;6285.60
1660;663;400002;8;600.00
1661;663;500302;13;104.00
1662;664;100014;7;4753.00
1663;665;500105;7;490.00
1664;665;500004;6;36.00
1665;666;500005;12;96.00
1666;667;300031;14;2716.00
1667;668;500003;8;56.00
1668;669;300001;2;740.00
1669;670;400002;13;975.00
1670;670;100001;3;2037.00
1671;671;100008;11;7148.90
1672;671;500008;14;1276.52
1673;672;500302;13;104.00
1674;672;100017;14;10456.60
1675;672;500010;13;520.00
1676;673;400003;5;300.00
1677;673;100006;5;3249.50
1678;673;500012;2;8.60
1679;673;500028;5;500.00
1680;674;200023;10;3686.00
1681;675;100031;1;400.00
1682;675;500204;11;165.00
1683;676;100001;6;4074.00
1684;677;500002;4;200.00
1685;678;100008;12;7798.80
1686;679;100021;3;2037.00
1687;679;500012;1;4.30
1688;679;500003;4;28.00
1689;679;200022;11;4054.60
1690;680;200004;5;1940.00
1691;680;300011;8;3026.40
1692;680;500014;6;72.00
1693;680;200023;6;2211.60
1694;680;300001;4;1435.60
1695;681;500013;2;60.00
1696;682;500008;7;658.00
1697;682;100023;4;2716.00
1698;682;100015;2;1493.80
1699;682;200014;9;3666.60
1700;683;100004;5;3152.50
1701;683;400003;8;480.00
1702;684;300011;2;780.00
1703;685;100002;12;7566.00
1704;686;100008;1;670.00
1705;686;500301;11;88.00
1706;686;300012;9;3404.70
1707;687;300002;7;2512.30
1708;687;100001;6;4074.00
1709;687;100002;4;2522.00
1710;687;200013;9;3666.60
1711;687;100016;6;4190.40
1712;687;500203;7;245.00
1713;687;300031;5;970.00
1714;688;500102;14;700.00
1715;688;100004;7;4413.50
1716;688;500204;11;165.00
1717;689;500009;10;55.00
1718;689;100011;12;8730.00
1719;690;400003;10;600.00
1720;690;100005;14;9777.60
1721;691;500005;4;32.00
1722;691;500302;14;112.00
1723;691;500201;4;160.00
1724;691;300011;14;5296.20
1725;691;500106;1;30.00
1726;691;300001;13;4665.70
1727;692;500015;3;24.00
1728;692;100005;5;3492.00
1729;692;300012;14;5296.20
1730;693;500003;1;7.00
1731;693;500004;11;66.00
1732;693;100017;10;7469.00
1733;694;500001;3;22.50
1734;694;500009;3;16.50
1735;694;300031;7;1358.00
1736;694;200023;11;4054.60
1737;695;100023;2;1358.00
1738;695;500103;8;400.00
